order_id,customer_id,order_date,ship_date,ship_mode,payment_mode
5723,726,04-13-24,04-16-24,Express,COD
5724,837,05-20-23,05-26-23,Express,Card
5725,365,11-27-23,12-01-23,Standard,Net Banking
5726,41,05-18-22,05-25-22,Standard,UPI
5727,647,01-05-23,01-11-23,Express,Card
5728,325,11-08-24,11-14-24,Express,Net Banking
5729,797,08-06-24,08-10-24,Express,Net Banking
5730,700,03-29-22,04-02-22,Same Day,Card
5731,46,11-29-23,12-01-23,Standard,Wallet
5732,179,01-02-24,01-09-24,Express,UPI
5733,569,05-28-23,06-02-23,Standard,COD
5734,248,03-03-22,03-07-22,Same Day,COD
5735,371,08-18-24,08-25-24,Standard,UPI
5736,533,02-21-22,02-26-22,Same Day,COD
5737,425,03-11-24,03-15-24,Same Day,Net Banking
5738,822,11-16-24,11-22-24,Same Day,Net Banking
5739,961,09-08-22,09-10-22,Standard,UPI
5740,671,01-25-24,01-28-24,Express,Wallet
5741,636,06-30-22,07-04-22,Same Day,COD
5742,293,11-15-23,11-18-23,Standard,COD
5743,137,08-28-22,09-03-22,Express,Card
5744,831,10-10-24,10-16-24,Express,UPI
5745,602,01-16-23,01-19-23,Express,Net Banking
5746,161,02-03-24,02-10-24,Express,Wallet
5747,672,08-13-22,08-16-22,Express,Net Banking
5748,991,02-26-22,03-02-22,Standard,Card
5749,801,06-04-23,06-11-23,Standard,UPI
5750,680,03-18-24,03-21-24,Standard,Card
5751,478,08-10-23,08-13-23,Standard,Net Banking
5752,727,11-08-23,11-13-23,Same Day,Wallet
5753,44,06-06-22,06-12-22,Standard,Wallet
5754,128,05-18-22,05-25-22,Same Day,Card
5755,731,08-15-24,08-19-24,Same Day,COD
5756,244,12-18-24,12-24-24,Express,COD
5757,209,06-05-23,06-12-23,Express,COD
5758,486,11-02-22,11-06-22,Standard,UPI
5759,816,11-04-22,11-10-22,Express,COD
5760,407,08-18-24,08-22-24,Same Day,UPI
5761,140,10-06-22,10-12-22,Same Day,UPI
5762,461,09-20-22,09-23-22,Express,UPI
5763,532,09-28-24,09-29-24,Same Day,COD
5764,697,08-12-22,08-19-22,Standard,Card
5765,375,10-22-23,10-24-23,Express,COD
5766,290,04-01-22,04-07-22,Same Day,UPI
5767,927,10-07-23,10-13-23,Standard,UPI
5768,88,04-25-23,05-01-23,Express,COD
5769,947,06-19-22,06-23-22,Express,Card
5770,950,10-29-22,11-04-22,Express,UPI
5771,81,06-28-22,07-01-22,Standard,Wallet
5772,532,08-18-22,08-20-22,Standard,Wallet
5773,757,01-26-22,01-30-22,Express,Card
5774,497,09-03-23,09-10-23,Standard,UPI
5775,286,11-08-24,11-11-24,Standard,COD
5776,379,06-04-22,06-10-22,Same Day,Wallet
5777,587,04-29-22,05-06-22,Same Day,Net Banking
5778,323,10-08-24,10-11-24,Express,COD
5779,894,11-13-22,11-20-22,Express,COD
5780,160,03-17-24,03-23-24,Standard,Wallet
5781,870,04-22-23,04-23-23,Standard,Card
5782,969,12-23-23,12-26-23,Express,Net Banking
5783,907,11-13-23,11-19-23,Express,Wallet
5784,471,08-23-23,08-25-23,Same Day,Net Banking
5785,242,07-15-24,07-21-24,Standard,COD
5786,234,04-27-22,05-03-22,Standard,Net Banking
5787,839,01-08-24,01-12-24,Express,Net Banking
5788,824,12-01-24,12-05-24,Express,COD
5789,206,05-01-22,05-03-22,Same Day,Wallet
5790,786,07-27-24,07-29-24,Express,COD
5791,342,08-13-24,08-14-24,Express,COD
5792,585,09-10-22,09-16-22,Same Day,Wallet
5793,704,05-07-22,05-13-22,Express,UPI
5794,350,01-21-24,01-27-24,Standard,COD
5795,146,05-15-22,05-18-22,Standard,Net Banking
5796,339,07-10-23,07-12-23,Same Day,Wallet
5797,394,11-24-24,11-25-24,Standard,Wallet
5798,234,06-06-22,06-12-22,Express,COD
5799,199,03-05-23,03-07-23,Same Day,UPI
5800,282,04-24-22,04-26-22,Same Day,UPI
5801,142,08-19-24,08-25-24,Standard,COD
5802,29,09-11-23,09-14-23,Same Day,Net Banking
5803,542,06-05-24,06-09-24,Standard,COD
5804,14,08-18-22,08-23-22,Standard,Wallet
5805,171,06-10-23,06-15-23,Same Day,UPI
5806,184,02-24-23,03-01-23,Express,Wallet
5807,952,06-01-24,06-05-24,Express,Card
5808,479,07-17-24,07-21-24,Express,COD
5809,491,06-29-23,06-30-23,Express,UPI
5810,918,06-23-22,06-26-22,Express,Card
5811,215,05-08-22,05-11-22,Express,Net Banking
5812,897,01-23-24,01-29-24,Same Day,Net Banking
5813,78,08-16-23,08-17-23,Standard,COD
5814,719,08-15-24,08-17-24,Express,UPI
5815,152,04-11-23,04-16-23,Express,COD
5816,822,02-16-22,02-20-22,Express,Net Banking
5817,233,09-06-23,09-07-23,Standard,Card
5818,978,05-16-22,05-20-22,Express,UPI
5819,956,12-24-23,12-28-23,Standard,COD
5820,903,12-02-22,12-08-22,Express,UPI
5821,857,01-07-23,01-14-23,Same Day,Net Banking
5822,515,01-04-23,01-10-23,Express,Card
5823,591,07-23-23,07-24-23,Same Day,Card
5824,863,06-01-22,06-04-22,Express,Net Banking
5825,636,11-10-24,11-16-24,Express,Net Banking
5826,641,06-12-24,06-18-24,Express,Net Banking
5827,51,03-17-22,03-20-22,Same Day,UPI
5828,529,05-23-23,05-25-23,Same Day,Card
5829,783,07-03-22,07-08-22,Same Day,Card
5830,786,04-05-24,04-08-24,Express,Card
5831,958,05-04-22,05-06-22,Express,Card
5832,840,09-01-24,09-03-24,Same Day,Wallet
5833,821,03-07-23,03-11-23,Same Day,Wallet
5834,865,05-06-22,05-10-22,Standard,Net Banking
5835,223,04-13-22,04-16-22,Standard,Wallet
5836,461,02-23-22,03-02-22,Same Day,UPI
5837,973,04-30-22,05-02-22,Express,UPI
5838,662,05-04-24,05-10-24,Express,Card
5839,481,07-02-23,07-03-23,Express,Card
5840,280,04-21-22,04-27-22,Express,Card
5841,422,08-24-23,08-29-23,Same Day,Card
5842,178,10-11-22,10-18-22,Standard,Wallet
5843,35,07-01-22,07-03-22,Same Day,Wallet
5844,297,05-09-22,05-11-22,Express,Card
5845,207,11-15-22,11-22-22,Standard,COD
5846,482,12-01-24,12-03-24,Express,UPI
5847,143,10-25-24,10-31-24,Express,COD
5848,19,03-20-23,03-21-23,Express,Wallet
5849,268,06-08-23,06-09-23,Express,Card
5850,173,12-15-23,12-20-23,Same Day,COD
5851,943,05-24-22,05-26-22,Express,Wallet
5852,808,02-04-22,02-05-22,Same Day,Wallet
5853,977,03-23-24,03-25-24,Express,COD
5854,575,12-02-24,12-04-24,Standard,Wallet
5855,85,07-10-23,07-17-23,Standard,UPI
5856,54,07-23-24,07-24-24,Express,Net Banking
5857,939,05-17-22,05-19-22,Standard,Wallet
5858,866,11-17-24,11-23-24,Express,COD
5859,827,07-15-24,07-19-24,Standard,Card
5860,252,06-12-24,06-17-24,Same Day,Wallet
5861,791,02-03-23,02-04-23,Standard,Card
5862,585,06-06-22,06-12-22,Express,Card
5863,900,10-30-23,11-06-23,Express,Wallet
5864,513,06-11-23,06-18-23,Same Day,Wallet
5865,183,04-16-22,04-22-22,Same Day,Net Banking
5866,383,08-08-22,08-10-22,Standard,Card
5867,372,11-07-22,11-09-22,Express,Wallet
5868,82,02-08-24,02-13-24,Express,COD
5869,156,04-05-24,04-11-24,Same Day,UPI
5870,645,03-12-24,03-13-24,Express,Net Banking
5871,936,06-10-22,06-14-22,Standard,Card
5872,378,09-22-24,09-24-24,Same Day,Card
5873,262,10-09-23,10-15-23,Express,Net Banking
5874,966,08-02-23,08-09-23,Standard,COD
5875,974,02-02-23,02-05-23,Same Day,Net Banking
5876,287,08-27-22,08-31-22,Same Day,COD
5877,488,09-19-22,09-23-22,Express,UPI
5878,788,05-04-23,05-06-23,Express,Wallet
5879,233,03-14-23,03-17-23,Same Day,Wallet
5880,703,08-22-24,08-24-24,Standard,COD
5881,486,01-29-24,02-02-24,Express,Card
5882,255,06-17-24,06-20-24,Same Day,COD
5883,534,07-31-24,08-05-24,Same Day,Net Banking
5884,460,03-21-22,03-28-22,Express,Wallet
5885,181,01-29-24,02-03-24,Express,UPI
5886,761,04-30-23,05-03-23,Standard,Wallet
5887,392,04-14-24,04-16-24,Express,Net Banking
5888,100,01-01-22,01-06-22,Express,COD
5889,501,09-15-24,09-16-24,Express,COD
5890,357,07-01-24,07-02-24,Standard,Card
5891,15,01-30-24,01-31-24,Express,UPI
5892,507,12-25-23,01-01-24,Same Day,Wallet
5893,60,02-03-23,02-06-23,Same Day,UPI
5894,180,04-29-23,05-05-23,Express,Card
5895,146,02-11-24,02-12-24,Standard,UPI
5896,336,05-31-23,06-01-23,Standard,Net Banking
5897,610,11-10-23,11-14-23,Same Day,Wallet
5898,367,04-03-24,04-06-24,Express,Card
5899,776,04-24-22,04-28-22,Express,Net Banking
5900,636,01-12-23,01-15-23,Standard,Net Banking
5901,162,09-02-22,09-09-22,Same Day,COD
5902,647,10-18-23,10-23-23,Standard,Wallet
5903,581,11-28-24,11-29-24,Standard,UPI
5904,453,08-02-22,08-09-22,Standard,Net Banking
5905,348,04-07-24,04-14-24,Same Day,COD
5906,139,05-22-24,05-27-24,Standard,Net Banking
5907,258,05-22-23,05-25-23,Same Day,Card
5908,666,06-27-24,06-30-24,Same Day,COD
5909,206,10-19-24,10-20-24,Express,Card
5910,983,04-30-24,05-04-24,Standard,UPI
5911,369,04-16-23,04-21-23,Standard,Net Banking
5912,553,01-19-23,01-24-23,Standard,Wallet
5913,968,07-31-24,08-07-24,Express,COD
5914,609,03-21-22,03-22-22,Same Day,Card
5915,284,12-14-22,12-21-22,Standard,UPI
5916,936,03-16-24,03-18-24,Standard,Card
5917,340,08-02-22,08-09-22,Same Day,Wallet
5918,940,07-15-24,07-21-24,Express,Net Banking
5919,251,03-15-24,03-22-24,Standard,Wallet
5920,349,04-13-24,04-17-24,Express,Card
5921,969,04-01-24,04-05-24,Express,COD
5922,640,01-11-22,01-12-22,Same Day,Card
5923,953,07-24-22,07-30-22,Same Day,Net Banking
5924,813,10-26-22,11-02-22,Same Day,Card
5925,243,06-19-24,06-25-24,Standard,COD
5926,108,06-07-24,06-08-24,Standard,Net Banking
5927,494,01-01-22,01-07-22,Express,Wallet
5928,124,08-24-24,08-30-24,Express,Card
5929,779,06-25-23,07-01-23,Same Day,UPI
5930,483,07-19-24,07-21-24,Express,Card
5931,275,01-20-22,01-26-22,Same Day,Card
5932,671,09-11-22,09-16-22,Standard,Net Banking
5933,352,05-15-22,05-17-22,Express,Net Banking
5934,222,07-21-23,07-28-23,Express,Card
5935,58,08-15-22,08-22-22,Standard,Card
5936,107,05-14-23,05-17-23,Standard,Wallet
5937,954,10-03-23,10-07-23,Express,COD
5938,233,11-07-22,11-11-22,Standard,Net Banking
5939,898,01-31-23,02-03-23,Express,Card
5940,382,08-13-23,08-16-23,Standard,Net Banking
5941,800,05-11-22,05-14-22,Standard,COD
5942,580,01-16-24,01-23-24,Express,Card
5943,119,08-07-22,08-12-22,Same Day,Card
5944,753,01-13-22,01-14-22,Same Day,UPI
5945,312,10-07-23,10-09-23,Standard,UPI
5946,609,02-23-24,02-29-24,Express,Card
5947,866,05-09-22,05-11-22,Express,Net Banking
5948,285,12-28-23,01-02-24,Same Day,Card
5949,391,05-12-22,05-14-22,Standard,Net Banking
5950,410,03-23-23,03-29-23,Express,Net Banking
5951,793,02-08-23,02-09-23,Same Day,Net Banking
5952,516,09-20-23,09-21-23,Same Day,Card
5953,605,07-31-23,08-01-23,Same Day,UPI
5954,615,02-28-23,03-04-23,Express,Card
5955,143,11-12-23,11-13-23,Standard,Wallet
5956,674,07-08-23,07-09-23,Same Day,COD
5957,777,11-30-24,12-02-24,Standard,COD
5958,568,07-06-22,07-13-22,Express,Card
5959,701,02-05-23,02-10-23,Express,COD
5960,598,04-25-22,05-01-22,Same Day,Net Banking
5961,537,06-26-23,06-28-23,Standard,COD
5962,475,04-30-22,05-04-22,Express,Wallet
5963,637,02-24-23,02-27-23,Express,Wallet
5964,910,05-31-22,06-02-22,Standard,Wallet
5965,592,05-15-24,05-17-24,Same Day,Card
5966,474,06-28-23,07-05-23,Express,COD
5967,563,04-21-23,04-28-23,Same Day,COD
5968,417,08-17-23,08-23-23,Standard,Card
5969,369,09-16-23,09-18-23,Same Day,UPI
5970,551,11-29-23,12-02-23,Express,Net Banking
5971,416,12-19-23,12-23-23,Standard,COD
5972,291,11-21-23,11-26-23,Express,Card
5973,524,04-01-23,04-03-23,Express,COD
5974,824,08-11-23,08-12-23,Express,Net Banking
5975,117,01-10-23,01-14-23,Same Day,UPI
5976,951,12-22-23,12-23-23,Standard,UPI
5977,513,08-24-22,08-28-22,Same Day,Wallet
5978,402,10-11-22,10-18-22,Same Day,Card
5979,691,05-17-24,05-19-24,Standard,Net Banking
5980,604,01-29-24,02-03-24,Standard,Net Banking
5981,507,11-08-23,11-13-23,Express,UPI
5982,24,02-22-23,02-27-23,Express,Wallet
5983,384,12-16-24,12-20-24,Same Day,COD
5984,78,06-23-24,06-30-24,Same Day,Net Banking
5985,412,08-20-23,08-26-23,Standard,Card
5986,482,01-13-23,01-16-23,Express,Net Banking
5987,174,10-12-23,10-19-23,Express,COD
5988,674,11-28-23,12-02-23,Standard,UPI
5989,303,01-25-24,02-01-24,Express,COD
5990,850,08-22-23,08-27-23,Same Day,COD
5991,82,10-31-24,11-02-24,Same Day,Card
5992,916,06-06-24,06-07-24,Standard,Wallet
5993,103,02-05-22,02-09-22,Standard,Wallet
5994,228,04-04-23,04-05-23,Standard,Card
5995,679,11-01-22,11-04-22,Same Day,UPI
5996,221,05-16-24,05-21-24,Standard,COD
5997,215,10-04-24,10-06-24,Standard,Card
5998,1000,11-02-22,11-09-22,Same Day,Wallet
5999,679,11-25-22,11-26-22,Standard,COD
6000,865,02-07-23,02-12-23,Standard,Wallet
6001,569,01-01-22,01-04-22,Same Day,UPI
6002,119,01-17-22,01-23-22,Same Day,Wallet
6003,309,09-29-23,10-04-23,Express,UPI
6004,809,06-11-23,06-15-23,Standard,Wallet
6005,366,11-09-22,11-13-22,Same Day,COD
6006,445,09-07-23,09-11-23,Same Day,COD
6007,185,03-26-22,03-27-22,Standard,Net Banking
6008,768,02-28-23,03-06-23,Express,COD
6009,743,12-14-24,12-17-24,Express,COD
6010,992,10-01-23,10-04-23,Standard,UPI
6011,20,08-11-24,08-15-24,Express,Wallet
6012,257,05-12-22,05-14-22,Same Day,UPI
6013,109,01-22-22,01-29-22,Same Day,Wallet
6014,184,01-03-23,01-06-23,Express,Card
6015,259,05-20-24,05-23-24,Standard,Card
6016,688,01-18-23,01-25-23,Same Day,UPI
6017,774,05-12-24,05-14-24,Express,COD
6018,554,03-30-24,03-31-24,Express,Wallet
6019,644,04-05-24,04-12-24,Express,UPI
6020,393,08-30-22,09-04-22,Express,Net Banking
6021,669,11-08-24,11-12-24,Standard,Net Banking
6022,578,10-03-23,10-07-23,Express,UPI
6023,241,01-12-24,01-19-24,Standard,UPI
6024,131,08-28-22,08-31-22,Express,Wallet
6025,235,03-14-22,03-16-22,Standard,Wallet
6026,671,01-08-23,01-15-23,Standard,Wallet
6027,973,09-14-22,09-19-22,Same Day,COD
6028,960,08-12-24,08-17-24,Same Day,COD
6029,788,02-08-24,02-12-24,Same Day,Wallet
6030,76,11-26-23,12-03-23,Express,Wallet
6031,124,01-23-24,01-27-24,Standard,Net Banking
6032,535,08-10-24,08-15-24,Standard,COD
6033,655,09-21-23,09-28-23,Same Day,Net Banking
6034,477,10-14-24,10-20-24,Same Day,COD
6035,897,07-13-24,07-15-24,Express,UPI
6036,548,11-14-24,11-16-24,Same Day,UPI
6037,252,12-21-22,12-28-22,Same Day,UPI
6038,593,06-02-22,06-07-22,Standard,Card
6039,690,07-11-22,07-13-22,Same Day,Wallet
6040,303,03-16-24,03-23-24,Express,Net Banking
6041,57,12-03-22,12-06-22,Standard,Wallet
6042,26,04-19-24,04-22-24,Express,UPI
6043,244,09-18-22,09-19-22,Express,Card
6044,795,02-23-22,02-24-22,Standard,Wallet
6045,34,03-27-23,03-30-23,Same Day,UPI
6046,516,05-21-22,05-28-22,Express,UPI
6047,599,10-07-22,10-08-22,Same Day,Card
6048,10,04-18-22,04-23-22,Same Day,Net Banking
6049,434,12-11-22,12-18-22,Express,Card
6050,856,04-23-22,04-29-22,Same Day,COD
6051,484,06-20-22,06-21-22,Express,Wallet
6052,58,07-04-24,07-09-24,Standard,UPI
6053,143,11-09-24,11-11-24,Standard,Card
6054,990,06-08-24,06-12-24,Express,Wallet
6055,390,04-11-24,04-12-24,Standard,Card
6056,705,05-15-22,05-17-22,Standard,Card
6057,438,01-01-22,01-06-22,Express,UPI
6058,613,10-14-23,10-15-23,Express,Card
6059,721,02-15-24,02-21-24,Same Day,UPI
6060,52,06-11-24,06-16-24,Same Day,Wallet
6061,228,09-11-22,09-16-22,Standard,Wallet
6062,105,01-09-23,01-10-23,Express,COD
6063,387,06-14-23,06-20-23,Standard,Net Banking
6064,437,02-20-24,02-25-24,Standard,UPI
6065,990,08-08-22,08-11-22,Same Day,Card
6066,299,07-06-24,07-10-24,Standard,COD
6067,626,04-19-22,04-23-22,Standard,Wallet
6068,995,12-04-24,12-10-24,Standard,Card
6069,25,12-29-24,12-30-24,Standard,Net Banking
6070,776,09-22-23,09-24-23,Same Day,Net Banking
6071,639,07-18-22,07-19-22,Express,Card
6072,585,11-07-24,11-09-24,Standard,Wallet
6073,263,08-27-24,08-29-24,Same Day,Wallet
6074,219,07-29-24,07-31-24,Same Day,Card
6075,187,11-14-24,11-16-24,Same Day,COD
6076,556,04-29-24,05-05-24,Standard,Card
6077,655,11-25-22,11-29-22,Express,UPI
6078,836,08-07-23,08-14-23,Standard,Wallet
6079,743,10-12-22,10-16-22,Same Day,Net Banking
6080,348,04-29-22,05-01-22,Same Day,COD
6081,697,08-15-23,08-19-23,Standard,Net Banking
6082,911,12-24-24,12-29-24,Standard,Card
6083,12,11-14-22,11-16-22,Express,COD
6084,793,03-07-24,03-08-24,Standard,Wallet
6085,710,01-19-23,01-24-23,Express,UPI
6086,850,09-25-24,09-29-24,Same Day,COD
6087,91,08-13-22,08-17-22,Standard,Net Banking
6088,37,10-10-24,10-12-24,Standard,Net Banking
6089,59,06-26-22,06-30-22,Standard,COD
6090,597,03-21-24,03-27-24,Express,UPI
6091,255,10-13-23,10-14-23,Express,UPI
6092,339,12-15-24,12-20-24,Same Day,COD
6093,159,01-31-23,02-03-23,Same Day,COD
6094,764,10-09-23,10-15-23,Standard,UPI
6095,200,05-09-22,05-15-22,Express,Wallet
6096,80,06-07-22,06-09-22,Express,Wallet
6097,942,07-23-24,07-27-24,Same Day,COD
6098,351,09-17-22,09-19-22,Same Day,Wallet
6099,160,08-03-22,08-05-22,Express,Wallet
6100,310,06-15-22,06-22-22,Express,Net Banking
6101,744,09-06-24,09-12-24,Standard,COD
6102,343,06-10-24,06-17-24,Express,UPI
6103,271,08-30-22,09-05-22,Same Day,Card
6104,734,01-02-24,01-09-24,Express,COD
6105,585,12-11-24,12-13-24,Express,Net Banking
6106,223,04-21-24,04-25-24,Standard,COD
6107,634,01-18-22,01-22-22,Express,COD
6108,865,08-05-24,08-08-24,Standard,Wallet
6109,376,10-23-24,10-24-24,Standard,Net Banking
6110,565,08-05-22,08-12-22,Same Day,UPI
6111,250,04-02-24,04-05-24,Same Day,Net Banking
6112,697,07-31-22,08-05-22,Express,Card
6113,529,03-27-24,03-30-24,Express,Net Banking
6114,326,12-29-23,01-01-24,Express,Card
6115,75,06-13-23,06-15-23,Express,UPI
6116,109,01-18-24,01-19-24,Standard,Net Banking
6117,138,05-28-23,06-02-23,Same Day,Wallet
6118,113,07-31-24,08-05-24,Same Day,COD
6119,431,10-09-23,10-16-23,Same Day,UPI
6120,494,05-15-22,05-18-22,Standard,UPI
6121,399,06-15-23,06-22-23,Express,Wallet
6122,203,05-03-24,05-08-24,Standard,Wallet
6123,232,11-19-24,11-24-24,Express,Wallet
6124,941,04-11-22,04-15-22,Same Day,COD
6125,580,10-14-24,10-19-24,Express,UPI
6126,82,03-25-24,03-31-24,Express,UPI
6127,265,06-29-22,07-03-22,Standard,Card
6128,896,09-20-23,09-21-23,Standard,Net Banking
6129,320,05-12-23,05-13-23,Express,COD
6130,29,08-04-24,08-11-24,Standard,UPI
6131,441,08-13-23,08-16-23,Standard,COD
6132,437,09-15-22,09-18-22,Express,Net Banking
6133,450,01-02-23,01-08-23,Same Day,UPI
6134,976,08-23-22,08-30-22,Standard,COD
6135,44,12-27-24,12-31-24,Standard,Card
6136,826,09-06-23,09-09-23,Same Day,COD
6137,842,07-12-23,07-16-23,Standard,Net Banking
6138,17,07-25-23,07-27-23,Same Day,COD
6139,2,09-24-24,09-27-24,Standard,Wallet
6140,239,02-19-22,02-25-22,Express,Net Banking
6141,306,11-10-22,11-11-22,Same Day,Wallet
6142,922,08-17-24,08-19-24,Standard,Card
6143,94,11-27-24,12-03-24,Same Day,UPI
6144,144,04-02-24,04-09-24,Express,UPI
6145,477,04-15-23,04-20-23,Standard,UPI
6146,310,11-20-23,11-27-23,Same Day,Wallet
6147,787,09-17-23,09-23-23,Standard,Wallet
6148,406,02-01-23,02-02-23,Express,Wallet
6149,631,02-24-22,03-01-22,Express,Net Banking
6150,206,07-04-23,07-09-23,Standard,COD
6151,736,04-20-23,04-25-23,Standard,UPI
6152,542,12-02-22,12-05-22,Standard,Card
6153,707,06-19-22,06-22-22,Same Day,Card
6154,723,07-30-23,07-31-23,Standard,Net Banking
6155,58,08-25-23,09-01-23,Express,Net Banking
6156,462,08-16-22,08-20-22,Same Day,UPI
6157,271,07-09-24,07-16-24,Standard,UPI
6158,16,06-13-24,06-20-24,Same Day,UPI
6159,386,08-23-22,08-30-22,Same Day,Card
6160,695,04-29-23,05-06-23,Same Day,Card
6161,520,01-20-22,01-21-22,Express,Card
6162,171,05-11-24,05-12-24,Standard,COD
6163,174,11-20-22,11-27-22,Express,COD
6164,285,08-03-22,08-06-22,Same Day,UPI
6165,606,03-15-24,03-19-24,Express,Card
6166,935,06-11-22,06-18-22,Standard,Net Banking
6167,898,04-15-22,04-22-22,Same Day,Net Banking
6168,722,09-02-24,09-04-24,Express,Net Banking
6169,201,04-14-22,04-17-22,Standard,Net Banking
6170,632,03-02-24,03-04-24,Same Day,Net Banking
6171,371,04-14-22,04-15-22,Same Day,Wallet
6172,184,01-17-23,01-24-23,Express,UPI
6173,604,10-12-22,10-19-22,Express,Card
6174,588,12-03-23,12-10-23,Standard,COD
6175,33,01-16-23,01-17-23,Same Day,Card
6176,901,04-26-24,04-27-24,Standard,Net Banking
6177,833,02-06-23,02-10-23,Same Day,Card
6178,88,01-13-22,01-19-22,Express,COD
6179,968,06-28-24,06-29-24,Same Day,Net Banking
6180,486,07-29-23,08-05-23,Express,Wallet
6181,858,05-22-22,05-26-22,Same Day,Wallet
6182,181,03-26-22,03-30-22,Same Day,COD
6183,370,07-24-22,07-27-22,Express,UPI
6184,638,11-12-22,11-14-22,Standard,Card
6185,419,05-31-24,06-03-24,Standard,Card
6186,636,11-10-23,11-17-23,Express,Net Banking
6187,125,04-27-24,05-04-24,Same Day,UPI
6188,478,12-20-24,12-21-24,Express,UPI
6189,566,01-11-22,01-15-22,Express,Wallet
6190,35,08-30-22,09-03-22,Same Day,COD
6191,521,08-16-22,08-21-22,Standard,Card
6192,490,09-30-23,10-03-23,Same Day,Wallet
6193,734,06-09-24,06-12-24,Same Day,COD
6194,165,02-10-23,02-14-23,Express,Wallet
6195,800,10-15-24,10-20-24,Same Day,Card
6196,315,06-15-24,06-22-24,Express,Wallet
6197,317,04-02-23,04-05-23,Same Day,COD
6198,905,05-14-22,05-18-22,Same Day,COD
6199,523,06-27-24,07-01-24,Express,Wallet
6200,695,05-31-22,06-03-22,Express,Card
6201,801,11-11-23,11-16-23,Express,Net Banking
6202,771,11-24-24,11-25-24,Same Day,COD
6203,114,10-02-24,10-04-24,Express,UPI
6204,771,09-19-24,09-26-24,Standard,COD
6205,139,02-06-24,02-13-24,Same Day,COD
6206,194,06-06-23,06-11-23,Same Day,Wallet
6207,734,02-25-24,02-28-24,Standard,Wallet
6208,112,10-29-24,11-04-24,Express,Wallet
6209,160,12-07-24,12-11-24,Standard,COD
6210,776,01-09-23,01-12-23,Same Day,Card
6211,270,10-26-23,11-01-23,Standard,Wallet
6212,205,02-04-22,02-11-22,Express,UPI
6213,529,08-12-23,08-15-23,Same Day,COD
6214,641,10-06-22,10-12-22,Express,Net Banking
6215,786,11-05-23,11-06-23,Express,Net Banking
6216,673,10-16-23,10-20-23,Same Day,Card
6217,836,11-18-22,11-22-22,Express,COD
6218,188,12-09-24,12-12-24,Standard,Card
6219,141,08-03-22,08-05-22,Same Day,COD
6220,88,04-28-23,05-04-23,Same Day,COD
6221,717,08-26-22,08-31-22,Standard,Net Banking
6222,196,08-04-23,08-10-23,Standard,Card
6223,873,01-12-24,01-16-24,Express,UPI
6224,985,08-05-22,08-10-22,Standard,UPI
6225,87,10-26-24,10-30-24,Express,Net Banking
6226,434,11-05-22,11-11-22,Express,Card
6227,179,10-10-23,10-17-23,Standard,Card
6228,445,01-29-23,02-05-23,Same Day,COD
6229,589,01-26-23,01-27-23,Standard,UPI
6230,30,06-14-22,06-21-22,Standard,Net Banking
6231,949,02-09-23,02-15-23,Express,Wallet
6232,911,05-13-23,05-14-23,Express,Wallet
6233,323,04-27-22,05-03-22,Express,Card
6234,48,03-27-24,04-03-24,Express,Net Banking
6235,501,10-07-24,10-14-24,Standard,Net Banking
6236,563,10-19-24,10-24-24,Same Day,COD
6237,393,09-14-24,09-21-24,Same Day,Net Banking
6238,524,02-26-23,03-03-23,Express,Net Banking
6239,548,01-16-22,01-23-22,Standard,COD
6240,545,05-08-22,05-15-22,Express,Card
6241,914,12-07-24,12-11-24,Standard,UPI
6242,496,06-02-23,06-08-23,Standard,UPI
6243,347,07-29-23,08-05-23,Same Day,UPI
